participantId,trialId,trialOrder,responseId,stage,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,startTime,endTime,responseMin,responseMax,configHash,meta
67ab1e994f1e4d7f398f8172,Platelet_slightly_gradient,1.0,windowEvents,prolific full,,,,,,,,"{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":5,""mousedown"":5,""mouseup"":5,""resize"":20,""scroll"":177,""visibility"":2}",,,,,,,,,
67ab1e994f1e4d7f398f8172,Platelet_further_gradient,2.0,,prolific full,rejected,returned on prolific; did not complete study,,2026-04-21T18:36:53.288Z,9.52,,,,,,-1.0,1970-01-01T00:00:00.000Z,1969-12-31T23:59:59.999Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""taskId"": ""Platelet_further_gradient"",
  ""trackTime"": true
}"
67ab1e994f1e4d7f398f8172,Platelet_further_gradient,2.0,windowEvents,prolific full,,,,,,,,"{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}",,,,,,,,,
67ab1e994f1e4d7f398f8172,ALT_slightly_gradient,3.0,,prolific full,rejected,returned on prolific; did not complete study,,2026-04-21T18:36:53.288Z,9.52,,,,,,-1.0,1970-01-01T00:00:00.000Z,1969-12-31T23:59:59.999Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""taskId"": ""ALT_slightly_gradient"",
  ""trackTime"": true
}"
67ab1e994f1e4d7f398f8172,ALT_slightly_gradient,3.0,windowEvents,prolific full,,,,,,,,"{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}",,,,,,,,,
67ab1e994f1e4d7f398f8172,ALT_further_gradient,4.0,,prolific full,rejected,returned on prolific; did not complete study,,2026-04-21T18:36:53.288Z,9.52,,,,,,-1.0,1970-01-01T00:00:00.000Z,1969-12-31T23:59:59.999Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""taskId"": ""ALT_further_gradient"",
  ""trackTime"": true
}"
67ab1e994f1e4d7f398f8172,ALT_further_gradient,4.0,windowEvents,prolific full,,,,,,,,"{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}",,,,,,,,,
67ab1e994f1e4d7f398f8172,Creatinine_slightly_gradient,5.0,,prolific full,rejected,returned on prolific; did not complete study,,2026-04-21T18:36:53.288Z,9.52,,,,,,-1.0,1970-01-01T00:00:00.000Z,1969-12-31T23:59:59.999Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""taskId"": ""Creatinine_slightly_gradient"",
  ""trackTime"": true
}"
67ab1e994f1e4d7f398f8172,Creatinine_slightly_gradient,5.0,windowEvents,prolific full,,,,,,,,"{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}",,,,,,,,,
67ab1e994f1e4d7f398f8172,Creatinine_further_gradient,6.0,,prolific full,rejected,returned on prolific; did not complete study,,2026-04-21T18:36:53.288Z,9.52,,,,,,-1.0,1970-01-01T00:00:00.000Z,1969-12-31T23:59:59.999Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""taskId"": ""Creatinine_further_gradient"",
  ""trackTime"": true
}"
67ab1e994f1e4d7f398f8172,Creatinine_further_gradient,6.0,windowEvents,prolific full,,,,,,,,"{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}",,,,,,,,,
67ab1e994f1e4d7f398f8172,final-questions,7.0,,prolific full,rejected,returned on prolific; did not complete study,,2026-04-21T18:36:53.288Z,9.52,,,,,,-1.0,1970-01-01T00:00:00.000Z,1969-12-31T23:59:59.999Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""taskId"": ""final-questions"",
  ""trackTime"": true
}"
67ab1e994f1e4d7f398f8172,final-questions,7.0,windowEvents,prolific full,,,,,,,,"{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}",,,,,,,,,
67ab1e994f1e4d7f398f8172,demographic-questions,8.0,,prolific full,rejected,returned on prolific; did not complete study,,2026-04-21T18:36:53.288Z,9.52,,,,,,-1.0,1970-01-01T00:00:00.000Z,1969-12-31T23:59:59.999Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""taskId"": ""demographic-questions"",
  ""trackTime"": true
}"
67ab1e994f1e4d7f398f8172,demographic-questions,8.0,windowEvents,prolific full,,,,,,,,"{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}",,,,,,,,,
67ab1e994f1e4d7f398f8172,subjective-numeracy-scale,9.0,,prolific full,rejected,returned on prolific; did not complete study,,2026-04-21T18:36:53.288Z,9.52,,,,,,-1.0,1970-01-01T00:00:00.000Z,1969-12-31T23:59:59.999Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}"
67ab1e994f1e4d7f398f8172,subjective-numeracy-scale,9.0,windowEvents,prolific full,,,,,,,,"{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}",,,,,,,,,
67ab1e994f1e4d7f398f8172,chews-screening-question,10.0,,prolific full,rejected,returned on prolific; did not complete study,,2026-04-21T18:36:53.288Z,9.52,,,,,,-1.0,1970-01-01T00:00:00.000Z,1969-12-31T23:59:59.999Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,
67ab1e994f1e4d7f398f8172,chews-screening-question,10.0,windowEvents,prolific full,,,,,,,,"{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}",,,,,,,,,
67ab1e994f1e4d7f398f8172,familiarity-question,11.0,,prolific full,rejected,returned on prolific; did not complete study,,2026-04-21T18:36:53.288Z,9.52,,,,,,-1.0,1970-01-01T00:00:00.000Z,1969-12-31T23:59:59.999Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,
67ab1e994f1e4d7f398f8172,familiarity-question,11.0,windowEvents,prolific full,,,,,,,,"{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}",,,,,,,,,
67ab1e994f1e4d7f398f8172,disclaimer,12.0,,prolific full,rejected,returned on prolific; did not complete study,,2026-04-21T18:36:53.288Z,9.52,,,,,,-1.0,1970-01-01T00:00:00.000Z,1969-12-31T23:59:59.999Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""taskId"": ""thanks"",
  ""trackTime"": true
}"
67ab1e994f1e4d7f398f8172,disclaimer,12.0,windowEvents,prolific full,,,,,,,,"{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}",,,,,,,,,
67ab1e994f1e4d7f398f8172,$graph-literacy-scale.components.Q5,13.0,,prolific full,rejected,returned on prolific; did not complete study,,2026-04-21T18:36:53.288Z,9.52,Here is some information about an imaginary disease called Adeolitis.,,,,,-1.0,1970-01-01T00:00:00.000Z,1969-12-31T23:59:59.999Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""chartType"": ""line""
}"
67ab1e994f1e4d7f398f8172,$graph-literacy-scale.components.Q5,13.0,windowEvents,prolific full,,,,,,,,"{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}",,,,,,,,,
67ab1e994f1e4d7f398f8172,$graph-literacy-scale.components.Q6,14.0,,prolific full,rejected,returned on prolific; did not complete study,,2026-04-21T18:36:53.288Z,9.52,Here is some information about an imaginary disease called Adeolitis.,,,,,-1.0,1970-01-01T00:00:00.000Z,1969-12-31T23:59:59.999Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""chartType"": ""line""
}"
67ab1e994f1e4d7f398f8172,$graph-literacy-scale.components.Q6,14.0,windowEvents,prolific full,,,,,,,,"{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}",,,,,,,,,
67ab1e994f1e4d7f398f8172,$graph-literacy-scale.components.Q7,15.0,,prolific full,rejected,returned on prolific; did not complete study,,2026-04-21T18:36:53.288Z,9.52,Here is some information about an imaginary disease called Adeolitis.,,,,,-1.0,1970-01-01T00:00:00.000Z,1969-12-31T23:59:59.999Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""chartType"": ""line""
}"
67ab1e994f1e4d7f398f8172,$graph-literacy-scale.components.Q7,15.0,windowEvents,prolific full,,,,,,,,"{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}",,,,,,,,,
67ab1e994f1e4d7f398f8172,$graph-literacy-scale.components.Q8,16.0,,prolific full,rejected,returned on prolific; did not complete study,,2026-04-21T18:36:53.288Z,9.52,The following figure shows the number of men and women among patients with disease X. The total number of circles is 100.,,,,,-1.0,1970-01-01T00:00:00.000Z,1969-12-31T23:59:59.999Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""chartType"": ""icon""
}"
67ab1e994f1e4d7f398f8172,$graph-literacy-scale.components.Q8,16.0,windowEvents,prolific full,,,,,,,,"{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}",,,,,,,,,
67ab1e994f1e4d7f398f8172,$graph-literacy-scale.components.Q9,17.0,,prolific full,rejected,returned on prolific; did not complete study,,2026-04-21T18:36:53.288Z,9.52,The following figure shows the number of men and women among patients with disease X. The total number of circles is 100.,,,,,-1.0,1970-01-01T00:00:00.000Z,1969-12-31T23:59:59.999Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""chartType"": ""icon""
}"
67ab1e994f1e4d7f398f8172,$graph-literacy-scale.components.Q9,17.0,windowEvents,prolific full,,,,,,,,"{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}",,,,,,,,,
67ab1e994f1e4d7f398f8172,$graph-literacy-scale.components.Q11,18.0,,prolific full,rejected,returned on prolific; did not complete study,,2026-04-21T18:36:53.288Z,9.52,"In the newspaper you see two advertisements, one on page 15 and another on page 17. Each is for a different treatment of psoriasis, and each includes a graph showing the effectiveness of the treatment over time.",,,,,-1.0,1970-01-01T00:00:00.000Z,1969-12-31T23:59:59.999Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""chartType"": ""line""
}"
67ab1e994f1e4d7f398f8172,$graph-literacy-scale.components.Q11,18.0,windowEvents,prolific full,,,,,,,,"{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}",,,,,,,,,
67ab1e994f1e4d7f398f8172,$graph-literacy-scale.components.Q13,19.0,,prolific full,rejected,returned on prolific; did not complete study,,2026-04-21T18:36:53.288Z,9.52,Here is some information about cancer therapies.,,,,,-1.0,1970-01-01T00:00:00.000Z,1969-12-31T23:59:59.999Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""chartType"": ""bar""
}"
67ab1e994f1e4d7f398f8172,$graph-literacy-scale.components.Q13,19.0,windowEvents,prolific full,,,,,,,,"{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}",,,,,,,,,
67ab1e994f1e4d7f398f8172,thanks,20.0,,prolific full,rejected,returned on prolific; did not complete study,,2026-04-21T18:36:53.288Z,9.52,,,,,,-1.0,1970-01-01T00:00:00.000Z,1969-12-31T23:59:59.999Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""taskId"": ""thanks"",
  ""trackTime"": true
}"
67ab1e994f1e4d7f398f8172,thanks,20.0,windowEvents,prolific full,,,,,,,,"{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}",,,,,,,,,
67cea841046ca74e2069ae47,participantTags,,participantTags,prolific full,,,,,,,,[],,,,,,,,,
67cea841046ca74e2069ae47,introduction,0.0,prolificId,prolific full,completed,,,,100.0,,Please enter your Prolific ID,67cea841046ca74e2069ae47,,27879.0,27879.0,2026-04-21T16:37:18.208Z,2026-04-21T16:37:46.087Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""taskId"": ""introduction"",
  ""trackTime"": true
}"
67cea841046ca74e2069ae47,introduction,0.0,windowEvents,prolific full,,,,,,,,"{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":48,""mousedown"":0,""mouseup"":0,""resize"":1,""scroll"":4,""visibility"":0}",,,,,,,,,
67cea841046ca74e2069ae47,Platelet_slightly_simple,1.0,Platelet_slightly_simple_alarming,prolific full,completed,,,,100.0,,How alarming does this platelet count result feel to you?,2,,244623.0,244623.0,2026-04-21T16:37:46.330Z,2026-04-21T16:41:50.953Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""taskId"": ""Platelet_slightly_simple"",
  ""trackTime"": true
}"
67cea841046ca74e2069ae47,Platelet_slightly_simple,1.0,Platelet_slightly_simple_urgency,prolific full,completed,,,,100.0,,How urgent of an issue is this platelet count result?,2,,244623.0,244623.0,2026-04-21T16:37:46.330Z,2026-04-21T16:41:50.953Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""taskId"": ""Platelet_slightly_simple"",
  ""trackTime"": true
}"
67cea841046ca74e2069ae47,Platelet_slightly_simple,1.0,Platelet_slightly_simple_action,prolific full,completed,,,,100.0,,Which of the following best describes what you would do in response to your platelet count test result?,Talk to your doctor about this test result at your next regular appointment,,244623.0,244623.0,2026-04-21T16:37:46.330Z,2026-04-21T16:41:50.953Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""taskId"": ""Platelet_slightly_simple"",
  ""trackTime"": true
}"
67cea841046ca74e2069ae47,Platelet_slightly_simple,1.0,windowEvents,prolific full,,,,,,,,"{""focus"":7,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":457,""mousedown"":5,""mouseup"":5,""resize"":2,""scroll"":6,""visibility"":0}",,,,,,,,,
67cea841046ca74e2069ae47,Platelet_further_simple,2.0,Platelet_further_simple_alarming,prolific full,completed,,,,100.0,,How alarming does this platelet count result feel to you?,6,,73362.0,73362.0,2026-04-21T16:41:51.309Z,2026-04-21T16:43:04.671Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""taskId"": ""Platelet_further_simple"",
  ""trackTime"": true
}"
67cea841046ca74e2069ae47,Platelet_further_simple,2.0,Platelet_further_simple_urgency,prolific full,completed,,,,100.0,,How urgent of an issue is this platelet count result?,6,,73362.0,73362.0,2026-04-21T16:41:51.309Z,2026-04-21T16:43:04.671Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""taskId"": ""Platelet_further_simple"",
  ""trackTime"": true
}"
67cea841046ca74e2069ae47,Platelet_further_simple,2.0,Platelet_further_simple_action,prolific full,completed,,,,100.0,,Which of the following best describes what you would do in response to your platelet count test result?,Go to a hospital immediately,,73362.0,73362.0,2026-04-21T16:41:51.309Z,2026-04-21T16:43:04.671Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""taskId"": ""Platelet_further_simple"",
  ""trackTime"": true
}"
67cea841046ca74e2069ae47,Platelet_further_simple,2.0,windowEvents,prolific full,,,,,,,,"{""focus"":5,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":207,""mousedown"":7,""mouseup"":6,""resize"":0,""scroll"":4,""visibility"":0}",,,,,,,,,
67cea841046ca74e2069ae47,ALT_slightly_simple,3.0,ALT_slightly_simple_alarming,prolific full,completed,,,,100.0,,How alarming does this alanine aminotransferase (ALT) result feel to you?,2,,101451.0,101451.0,2026-04-21T16:43:04.889Z,2026-04-21T16:44:46.340Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""taskId"": ""ALT_slightly_simple"",
  ""trackTime"": true
}"
67cea841046ca74e2069ae47,ALT_slightly_simple,3.0,ALT_slightly_simple_urgency,prolific full,completed,,,,100.0,,How urgent of an issue is this alanine aminotransferase (ALT) result?,2,,101451.0,101451.0,2026-04-21T16:43:04.889Z,2026-04-21T16:44:46.340Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""taskId"": ""ALT_slightly_simple"",
  ""trackTime"": true
}"
67cea841046ca74e2069ae47,ALT_slightly_simple,3.0,ALT_slightly_simple_action,prolific full,completed,,,,100.0,,Which of the following best describes what you would do in response to your ALT test result?,Go to a hospital or your doctor’s office tomorrow,,101451.0,101451.0,2026-04-21T16:43:04.889Z,2026-04-21T16:44:46.340Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""taskId"": ""ALT_slightly_simple"",
  ""trackTime"": true
}"
67cea841046ca74e2069ae47,ALT_slightly_simple,3.0,windowEvents,prolific full,,,,,,,,"{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":379,""mousedown"":4,""mouseup"":5,""resize"":0,""scroll"":1,""visibility"":0}",,,,,,,,,
67cea841046ca74e2069ae47,ALT_further_simple,4.0,ALT_further_simple_alarming,prolific full,completed,,,,100.0,,How alarming does this alanine aminotransferase (ALT) result feel to you?,6,,72363.0,72363.0,2026-04-21T16:44:46.612Z,2026-04-21T16:45:58.975Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""taskId"": ""ALT_further_simple"",
  ""trackTime"": true
}"
67cea841046ca74e2069ae47,ALT_further_simple,4.0,ALT_further_simple_urgency,prolific full,completed,,,,100.0,,How urgent of an issue is this alanine aminotransferase (ALT) result?,4,,72363.0,72363.0,2026-04-21T16:44:46.612Z,2026-04-21T16:45:58.975Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""taskId"": ""ALT_further_simple"",
  ""trackTime"": true
}"
67cea841046ca74e2069ae47,ALT_further_simple,4.0,ALT_further_simple_action,prolific full,completed,,,,100.0,,Which of the following best describes what you would do in response to your ALT test result?,Go to a hospital immediately,,72363.0,72363.0,2026-04-21T16:44:46.612Z,2026-04-21T16:45:58.975Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""taskId"": ""ALT_further_simple"",
  ""trackTime"": true
}"
67cea841046ca74e2069ae47,ALT_further_simple,4.0,windowEvents,prolific full,,,,,,,,"{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":234,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}",,,,,,,,,
67cea841046ca74e2069ae47,Creatinine_slightly_simple,5.0,Creatinine_slightly_simple_alarming,prolific full,completed,,,,100.0,,How alarming does this serum creatinine result feel to you?,5,,80401.0,80401.0,2026-04-21T16:45:59.282Z,2026-04-21T16:47:19.683Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""taskId"": ""Creatinine_slightly_simple"",
  ""trackTime"": true
}"
67cea841046ca74e2069ae47,Creatinine_slightly_simple,5.0,Creatinine_slightly_simple_urgency,prolific full,completed,,,,100.0,,How urgent of an issue is this serum creatinine result?,5,,80401.0,80401.0,2026-04-21T16:45:59.282Z,2026-04-21T16:47:19.683Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""taskId"": ""Creatinine_slightly_simple"",
  ""trackTime"": true
}"
67cea841046ca74e2069ae47,Creatinine_slightly_simple,5.0,Creatinine_slightly_simple_action,prolific full,completed,,,,100.0,,Which of the following best describes what you would do in response to your serum creatinine test result?,Ask to see your doctor at the first available appointment,,80401.0,80401.0,2026-04-21T16:45:59.282Z,2026-04-21T16:47:19.683Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""taskId"": ""Creatinine_slightly_simple"",
  ""trackTime"": true
}"
67cea841046ca74e2069ae47,Creatinine_slightly_simple,5.0,windowEvents,prolific full,,,,,,,,"{""focus"":5,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":260,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":2,""visibility"":0}",,,,,,,,,
67cea841046ca74e2069ae47,Creatinine_further_simple,6.0,Creatinine_further_simple_alarming,prolific full,completed,,,,100.0,,How alarming does this serum creatinine result feel to you?,6,,41749.0,41749.0,2026-04-21T16:47:19.930Z,2026-04-21T16:48:01.679Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""taskId"": ""Creatinine_further_simple"",
  ""trackTime"": true
}"
67cea841046ca74e2069ae47,Creatinine_further_simple,6.0,Creatinine_further_simple_urgency,prolific full,completed,,,,100.0,,How urgent of an issue is this serum creatinine result?,6,,41749.0,41749.0,2026-04-21T16:47:19.930Z,2026-04-21T16:48:01.679Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""taskId"": ""Creatinine_further_simple"",
  ""trackTime"": true
}"
67cea841046ca74e2069ae47,Creatinine_further_simple,6.0,Creatinine_further_simple_action,prolific full,completed,,,,100.0,,Which of the following best describes what you would do in response to your serum creatinine test result?,Go to a hospital immediately,,41749.0,41749.0,2026-04-21T16:47:19.930Z,2026-04-21T16:48:01.679Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""taskId"": ""Creatinine_further_simple"",
  ""trackTime"": true
}"
67cea841046ca74e2069ae47,Creatinine_further_simple,6.0,windowEvents,prolific full,,,,,,,,"{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":105,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":0,""visibility"":0}",,,,,,,,,
67cea841046ca74e2069ae47,final-questions,7.0,q1,prolific full,completed,,,,100.0,,"In your opinion, how well did these images describe the test results?",4,,188581.0,188581.0,2026-04-21T16:48:01.939Z,2026-04-21T16:51:10.520Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""taskId"": ""final-questions"",
  ""trackTime"": true
}"
67cea841046ca74e2069ae47,final-questions,7.0,q2,prolific full,completed,,,,100.0,,How helpful were these images in helping you to understand the test results?,5,,188581.0,188581.0,2026-04-21T16:48:01.939Z,2026-04-21T16:51:10.520Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""taskId"": ""final-questions"",
  ""trackTime"": true
}"
67cea841046ca74e2069ae47,final-questions,7.0,q3,prolific full,completed,,,,100.0,,"If you were receiving laboratory test results in real life, would you like to see the test results presented using this type of image?",5,,188581.0,188581.0,2026-04-21T16:48:01.939Z,2026-04-21T16:51:10.520Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""taskId"": ""final-questions"",
  ""trackTime"": true
}"
67cea841046ca74e2069ae47,final-questions,7.0,q4,prolific full,completed,,,,100.0,,How much would you trust what these images are telling you about your health?,4,,188581.0,188581.0,2026-04-21T16:48:01.939Z,2026-04-21T16:51:10.520Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""taskId"": ""final-questions"",
  ""trackTime"": true
}"
67cea841046ca74e2069ae47,final-questions,7.0,windowEvents,prolific full,,,,,,,,"{""focus"":10,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":446,""mousedown"":13,""mouseup"":13,""resize"":1,""scroll"":10,""visibility"":0}",,,,,,,,,
67cea841046ca74e2069ae47,demographic-questions,8.0,q1-age,prolific full,completed,,,,100.0,,Please enter your age:,25,,60673.0,60673.0,2026-04-21T16:51:10.987Z,2026-04-21T16:52:11.660Z,0.0,100.0,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""taskId"": ""demographic-questions"",
  ""trackTime"": true
}"
67cea841046ca74e2069ae47,demographic-questions,8.0,q2-age,prolific full,completed,,,,100.0,,Please select your gender:,Female,,60673.0,60673.0,2026-04-21T16:51:10.987Z,2026-04-21T16:52:11.660Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""taskId"": ""demographic-questions"",
  ""trackTime"": true
}"
67cea841046ca74e2069ae47,demographic-questions,8.0,q3-ethnicity,prolific full,completed,,,,100.0,,Please select your ethnicity:,Not Hispanic or Latino,,60673.0,60673.0,2026-04-21T16:51:10.987Z,2026-04-21T16:52:11.660Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""taskId"": ""demographic-questions"",
  ""trackTime"": true
}"
67cea841046ca74e2069ae47,demographic-questions,8.0,q4-race,prolific full,completed,,,,100.0,,Please select your race(s):,"[""Black or African American""]",,60673.0,60673.0,2026-04-21T16:51:10.987Z,2026-04-21T16:52:11.660Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""taskId"": ""demographic-questions"",
  ""trackTime"": true
}"
67cea841046ca74e2069ae47,demographic-questions,8.0,q5-educationlevel,prolific full,completed,,,,100.0,,Please select your highest completed level of education:,Bachelor's degree,,60673.0,60673.0,2026-04-21T16:51:10.987Z,2026-04-21T16:52:11.660Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""taskId"": ""demographic-questions"",
  ""trackTime"": true
}"
67cea841046ca74e2069ae47,demographic-questions,8.0,windowEvents,prolific full,,,,,,,,"{""focus"":7,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":280,""mousedown"":11,""mouseup"":11,""resize"":0,""scroll"":18,""visibility"":0}",,,,,,,,,
67cea841046ca74e2069ae47,subjective-numeracy-scale,9.0,sns1,prolific full,completed,,,,100.0,,How good are you at working with fractions?,1,,47056.0,47056.0,2026-04-21T16:52:12.019Z,2026-04-21T16:52:59.075Z,,,36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11,"{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}"
